,eps_len,eps_win,eps_score,eps_rewards,eps_max_tile
0,137,False,251,-1000,6
1,116,True,217,1000,7
2,100,True,205,1000,7
3,114,True,243,1000,7
4,94,True,218,1000,7
5,122,False,246,-1000,6
6,83,True,193,1000,7
7,148,True,301,1000,7
8,98,False,169,-1000,6
9,116,True,256,1000,7
10,104,True,211,1000,7
11,136,True,276,1000,7
12,75,False,150,-1000,6
13,114,True,262,1000,7
14,127,True,280,1000,7
15,149,True,334,1000,7
16,115,True,255,1000,7
17,94,False,193,-1000,6
18,111,True,249,1000,7
19,114,False,192,-1000,6
20,110,True,235,1000,7
21,131,True,294,1000,7
22,84,False,175,-1000,6
23,139,True,278,1000,7
24,120,True,283,1000,7
25,96,True,228,1000,7
26,100,True,222,1000,7
27,122,True,264,1000,7
28,113,True,225,1000,7
29,127,False,208,-1000,6
30,92,True,198,1000,7
31,70,False,100,-1000,5
32,92,False,155,-1000,6
33,149,True,288,1000,7
34,92,True,202,1000,7
35,106,True,244,1000,7
36,97,True,224,1000,7
37,145,True,320,1000,7
38,118,True,262,1000,7
39,117,False,229,-1000,6
40,119,False,210,-1000,6
41,108,True,230,1000,7
42,134,False,253,-1000,6
43,87,False,172,-1000,6
44,102,True,230,1000,7
45,140,True,289,1000,7
46,86,True,203,1000,7
47,110,False,222,-1000,6
48,160,False,303,-1000,6
49,81,False,162,-1000,6
50,93,True,206,1000,7
51,109,False,200,-1000,6
52,96,False,193,-1000,6
53,105,True,213,1000,7
54,110,False,195,-1000,6
55,135,False,280,-1000,6
56,124,True,248,1000,7
57,151,True,308,1000,7
58,85,True,187,1000,7
59,109,True,244,1000,7
60,101,False,211,-1000,6
61,132,True,256,1000,7
62,118,True,229,1000,7
63,133,False,264,-1000,6
64,151,False,289,-1000,6
65,114,True,205,1000,7
66,100,True,200,1000,7
67,85,False,112,-1000,4
68,94,True,203,1000,7
69,100,False,186,-1000,6
70,123,True,263,1000,7
71,113,False,221,-1000,6
72,120,False,193,-1000,6
73,116,True,220,1000,7
74,112,False,228,-1000,6
75,126,True,265,1000,7
76,167,False,302,-1000,6
77,111,True,232,1000,7
78,109,False,217,-1000,6
79,116,False,231,-1000,6
80,85,False,171,-1000,6
81,90,True,202,1000,7
82,78,True,189,1000,7
83,100,True,213,1000,7
84,142,True,299,1000,7
85,104,True,195,1000,7
86,138,False,234,-1000,6
87,86,True,185,1000,7
88,113,True,246,1000,7
89,96,True,218,1000,7
90,135,True,294,1000,7
91,123,True,216,1000,7
92,142,False,289,-1000,6
93,98,True,236,1000,7
94,142,True,282,1000,7
95,113,True,228,1000,7
96,104,True,213,1000,7
97,102,False,189,-1000,6
98,134,True,267,1000,7
99,109,True,253,1000,7
100,93,True,189,1000,7
101,112,False,193,-1000,6
102,83,False,159,-1000,6
103,98,False,203,-1000,6
104,116,True,248,1000,7
105,100,True,213,1000,7
106,147,False,273,-1000,6
107,116,False,214,-1000,6
108,145,True,300,1000,7
109,87,True,196,1000,7
110,149,True,332,1000,7
111,103,True,234,1000,7
112,121,False,227,-1000,6
113,90,True,192,1000,7
114,81,False,132,-1000,6
115,141,False,282,-1000,6
116,128,True,266,1000,7
117,86,False,144,-1000,5
118,81,False,124,-1000,5
119,112,True,237,1000,7
120,89,True,200,1000,7
121,109,False,223,-1000,6
122,127,True,301,1000,7
123,105,True,222,1000,7
124,98,True,227,1000,7
125,119,True,243,1000,7
126,93,True,203,1000,7
127,138,False,235,-1000,6
128,120,True,255,1000,7
129,102,False,195,-1000,6
130,108,True,237,1000,7
131,122,True,272,1000,7
132,102,False,190,-1000,6
133,110,True,242,1000,7
134,70,False,121,-1000,5
135,89,False,159,-1000,6
136,123,False,231,-1000,6
137,112,False,161,-1000,5
138,89,False,182,-1000,6
139,84,True,184,1000,7
140,111,True,209,1000,7
141,86,False,169,-1000,6
142,133,False,271,-1000,6
143,130,False,225,-1000,6
144,77,True,187,1000,7
145,80,True,194,1000,7
146,123,False,231,-1000,6
147,128,False,253,-1000,6
148,101,True,209,1000,7
149,105,True,237,1000,7
150,129,True,244,1000,7
151,106,False,205,-1000,6
152,138,True,280,1000,7
153,135,True,278,1000,7
154,89,False,186,-1000,6
155,122,True,231,1000,7
156,110,True,206,1000,7
157,103,False,186,-1000,6
158,123,False,215,-1000,6
159,79,False,154,-1000,6
160,95,False,178,-1000,6
161,134,True,282,1000,7
162,130,False,273,-1000,6
163,161,True,331,1000,7
164,116,True,232,1000,7
165,112,False,232,-1000,6
166,106,True,222,1000,7
167,107,False,173,-1000,5
168,108,True,210,1000,7
169,119,False,222,-1000,6
170,150,True,295,1000,7
171,94,False,171,-1000,6
172,169,True,309,1000,7
173,90,True,207,1000,7
174,92,True,206,1000,7
175,128,True,232,1000,7
176,74,False,104,-1000,5
177,173,False,310,-1000,6
178,117,True,260,1000,7
179,129,True,271,1000,7
180,134,True,262,1000,7
181,146,True,293,1000,7
182,113,False,197,-1000,6
183,106,False,201,-1000,6
184,117,True,250,1000,7
185,94,False,155,-1000,5
186,98,False,188,-1000,6
187,117,False,219,-1000,6
188,98,False,199,-1000,6
189,111,False,198,-1000,6
190,123,False,219,-1000,6
191,146,True,298,1000,7
192,94,False,177,-1000,6
193,104,True,215,1000,7
194,138,True,275,1000,7
195,138,False,266,-1000,6
196,116,True,239,1000,7
197,128,True,255,1000,7
198,95,True,210,1000,7
199,104,True,208,1000,7
200,110,False,209,-1000,6
201,115,True,242,1000,7
202,114,True,228,1000,7
203,105,False,182,-1000,6
204,152,True,288,1000,7
205,118,False,227,-1000,6
206,116,True,227,1000,7
207,99,True,231,1000,7
208,112,True,238,1000,7
209,96,False,179,-1000,6
210,161,True,321,1000,7
211,162,True,299,1000,7
212,93,True,208,1000,7
213,132,True,264,1000,7
214,105,False,196,-1000,6
215,115,True,222,1000,7
216,86,True,191,1000,7
217,123,True,254,1000,7
218,133,True,282,1000,7
219,99,True,211,1000,7
220,98,False,191,-1000,6
221,102,False,211,-1000,6
222,129,False,239,-1000,6
223,105,True,219,1000,7
224,124,False,269,-1000,6
225,106,False,193,-1000,6
226,133,False,254,-1000,6
227,119,False,217,-1000,6
228,84,False,158,-1000,6
229,113,True,243,1000,7
230,103,True,226,1000,7
231,81,True,183,1000,7
232,144,False,256,-1000,6
233,120,True,243,1000,7
234,127,False,231,-1000,6
235,134,False,230,-1000,6
236,94,True,210,1000,7
237,72,False,111,-1000,5
238,149,False,272,-1000,6
239,135,True,260,1000,7
240,125,True,270,1000,7
241,141,True,279,1000,7
242,134,True,262,1000,7
243,101,True,200,1000,7
244,95,False,170,-1000,6
245,117,True,259,1000,7
246,145,False,273,-1000,6
247,115,False,219,-1000,6
248,80,False,146,-1000,6
249,117,False,212,-1000,6
250,172,True,333,1000,7
251,103,True,207,1000,7
252,99,False,187,-1000,6
253,108,False,184,-1000,6
254,114,True,224,1000,7
255,99,True,221,1000,7
256,125,True,246,1000,7
