,eps_len,eps_win,eps_score,eps_rewards,eps_max_tile
0,97,True,191,240.00,7
1,164,True,280,329.00,7
2,71,False,133,84.00,6
3,144,False,271,222.00,6
4,89,False,170,121.00,6
5,146,False,302,253.00,6
6,124,False,238,189.00,6
7,92,True,205,254.00,7
8,116,False,213,164.00,6
9,82,True,195,244.00,7
10,86,True,195,244.00,7
11,137,True,272,321.00,7
12,100,True,217,266.00,7
13,133,True,287,336.00,7
14,112,False,220,171.00,6
15,118,True,265,314.00,7
16,117,True,252,301.00,7
17,122,True,272,321.00,7
18,157,False,324,275.00,6
19,103,False,185,136.00,6
20,114,True,243,292.00,7
21,98,True,222,271.00,7
22,104,False,210,161.00,6
23,96,True,230,279.00,7
24,117,True,251,300.00,7
25,81,False,157,108.00,6
26,94,False,184,135.00,6
27,101,True,226,275.00,7
28,111,False,241,192.00,6
29,124,True,255,304.00,7
30,120,True,259,308.00,7
31,109,True,246,295.00,7
32,98,True,212,261.00,7
33,135,False,279,230.00,6
34,109,True,250,299.00,7
35,114,False,231,182.00,6
36,80,False,164,115.00,6
37,105,True,257,306.00,7
38,126,True,263,312.00,7
39,134,False,253,204.00,6
40,106,False,206,157.00,6
41,123,False,281,232.00,6
42,126,True,272,321.00,7
43,104,False,200,151.00,6
44,103,True,243,292.00,7
45,106,True,218,267.00,7
46,105,False,193,144.00,6
47,97,True,216,265.00,7
48,134,True,284,333.00,7
49,142,False,274,225.00,6
50,101,True,217,266.00,7
51,123,True,255,304.00,7
52,105,False,188,139.00,6
53,114,False,202,153.00,6
54,94,False,180,131.00,6
55,118,True,272,321.00,7
56,109,True,251,300.00,7
57,130,True,270,319.00,7
58,90,True,198,247.00,7
59,122,True,253,302.00,7
60,90,True,196,245.00,7
61,97,True,223,272.00,7
62,124,True,257,306.00,7
63,85,True,191,240.00,7
64,126,False,222,173.00,6
65,98,True,210,259.00,7
66,100,True,221,270.00,7
67,136,True,303,352.00,7
68,115,False,234,185.00,6
69,102,True,225,274.00,7
70,93,False,176,127.00,6
71,117,True,224,273.00,7
72,101,True,227,276.00,7
73,107,True,205,254.00,7
74,113,True,230,279.00,7
75,88,True,214,263.00,7
76,110,True,246,295.00,7
77,131,True,222,271.00,7
78,136,False,226,177.00,6
79,92,True,209,258.00,7
80,87,False,162,113.00,6
81,89,False,140,91.00,5
82,126,False,219,170.00,6
83,97,True,210,259.00,7
84,110,False,213,164.00,6
85,180,False,299,250.00,6
86,111,True,237,286.00,7
87,102,True,216,265.00,7
